笔记标题,笔记链接,用户ID,用户名,头像链接,IP属地,笔记发布时间,笔记收藏数量,笔记评论数量,笔记点赞数量,笔记转发数量,笔记内容
去周庄追春，出片只是顺手🌞,https://www.xiaohongshu.com/explore/67ca84b6000000000d017263?xsec_token=AB-ZJYyqjV75pf7Ga7DuiKzPfEcxtk7lb5MN_bAXYuR24=&xsec_source=pc_feed,548312182e1d932edaab0eb0,陈不敢,https://sns-avatar-qc.xhscdn.com/avatar/5fd62b963f039b0001eca4ac.jpg,未知,2025.03.07,4,3,11,5,[哇R]枕水而眠的周庄又被春天叫醒了！	古桥春色，市井春味，江南非遗，三月的周庄“寻宋芳华”正在进行时。	如果你和我一样，已经不是第一次打卡中国第一水乡，不如放缓脚步，去更深入体验周庄的时令之美，解锁不同的非遗文化。	[星R]手作非遗[星R]吴人善手作，既精雅又实用。周庄的生活里也全是非遗美学的影子。摇快船的“橹刀”、阿婆茶的“三味套组”、贞丰街上的土布、竹编等等，小小的周庄，多多的宝藏，一次了解不过来的程度。这次带上老妈体验了朱炳仁铜拓。一张铜片敲敲打打，再经历抛光打磨，就能成为独特的手工艺制品。同样的模具，却因为经手人的不同，多多少少也在细节上生出了自己的风格。选了一块周庄双桥的画，纪念意义拉满。店员小哥非常有耐心，老妈在指导下成功收获非遗证书一枚。[打卡R]地点：沈厅第三进茶厅右侧	[星R]水乡春味[星R]又到了“三月三，荠菜当灵丹”的季节。桂花的香味还没散去，鑫震源的春日菜单上已经有了荠菜银鱼大虾生煎，一口下去就是春天的江南水乡，报春菜的清甜微苦和银鱼大虾的鲜嫩融合的毫无违和感。街巷里的点心铺里满眼青绿，新鲜的青团已上市。周庄的青团也是一绝，清甜软糯中是草木的香味，也是江南“不时不食”的舌尖文化。	[星R]古桥春色[星R]周庄的古桥有14座之多，年代跨越元明清。除了最著名的双桥，还有镇内最古老的元代富安桥，《摇啊摇，摇到外婆桥》中出镜的梯云桥，穿上汉服去打卡春天的周庄古桥，一秒穿越古言小说。感谢南方姑娘满足我的侠女初体验。	[私信R]特别活动资讯：[暗中观察R]3月7日到9日，三八妇女节专属福利！所有女性游客免费游周庄，市集游园活动多多	#不为打卡的旅行[话题]# 	#春景里的中式浪漫[话题]# #正是江南好风景[话题]# #反向旅游[话题]# #找座小城慢慢游[话题]# #江南古镇[话题]# #中国第一水乡周庄[话题]# #寻宋芳华[话题]# #带上老妈去旅行[话题]# #非遗体验[话题]#
【周庄｜江南水乡的温柔时光🌿】,https://www.xiaohongshu.com/explore/67bdc045000000002902f138?xsec_token=AB1GUrOkrd0IA4UvxOp6hAkQQOoYSxFeATySJhumRJGsY=&xsec_source=pc_feed,5cdea4fc00000000100316c4,圈圈的笔记本,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31e9avijlgu005n6ukju465m4ef5k9c8,未知,2025.02.25,5,1,11,0,📍周庄，一个被时光温柔以待的地方小桥流水，青石板路仿佛走进了水墨画中的世界🚤乘一叶扁舟，穿梭在古镇的水巷间听船娘哼唱着江南小调感受水乡独有的宁静与诗意🏮夜幕降临，灯笼点亮周庄换上了另一副模样古色古香的建筑在灯光下更显韵味🍜别忘了品尝地道的周庄美食万三蹄、阿婆茶、青团子……每一口都是江南的味道📸拍照打卡点推荐：双桥、沈厅、张厅、富安桥每一处都是绝美的背景#周庄[话题]# #江南水乡[话题]# #古镇[话题]# #旅行[话题]# #小红书旅行笔记[话题]#
周庄水巷游船指南🌿一船春水，满河桥梦,https://www.xiaohongshu.com/explore/67ca4100000000002902a5e2?xsec_token=AB-ZJYyqjV75pf7Ga7DuiKzBLSYDZk1V7hBNtajMNvvoU=&xsec_source=pc_feed,5faf361b000000000101ef21,周庄旅游,https://sns-avatar-qc.xhscdn.com/avatar/611392023b4780557344b0b8.jpg,未知,2025.03.07,7,6,29,11,“船是春风的逗号，桥是水波的韵脚。”——周庄橹声私语船娘轻点长篙，日与夜在橹声中流转风情。白日里，古桥是水墨长卷的筋骨；入夜后，灯影为河面铺就星汉银河。且随古镇水巷游，共赏周庄的双面叙事——✨	🌅【日游篇】涟漪荡开水面上桥的倒影，每一座古桥都藏着一段与舟楫共生的故事。🌊船行至富安桥下，抬头可见桥身四角的飞檐挑起，听闻沈万三的商船满载白银，皆从这桥洞穿行，铜钱纹石阶沾过富贵气。🌊摇啊摇，摇到了梦里呢喃的外婆桥，船桨推开碧波，船身缓缓穿过低矮桥洞，青石板在头顶投下斑驳光影，仿佛回到了儿时与家人共度的闲暇午后。🌊在船上拍双桥是最完美的角度，小船经过柳树刚刚抽条的枝丫，从世德桥的圆拱穿出，又滑入永安桥的方孔。陈逸飞画《故乡的回忆》时，便是乘船于此徘徊终日，你看那桥影入水，可像一把钥匙？	🌙【夜游篇】夕阳西斜，夜航船悄悄推开月光，桨声灯影里，一片夜泊星河好景象。🌟飞檐挑起琉璃灯，双桥在夜色中愈发温润，船娘哼唱吴歌，圆拱桥影裹着灯晕浮沉，桥影灯影共织琉璃梦境。🌟南北市河后港街的灯光，柔美宁静， 船行过处两岸灯笼轻晃，水波揉碎灯火，随手一拍皆是缱绻的江南剪影。🌟忽见船头跃起一尾红鲤，原是远处的投影飘进了河面——树影婆娑间，花巷雨巷、鱼池岸的光影秀在古镇的各个角落流动。	真正的周庄，不在岸上，而在船与水的缝隙里。谁说春困难消？且来周庄，枕一船橹声，让富安桥的茶香替你扫尽倦意，让双桥的月影替你写完春天的诗。📜	📝【航线指南】💰220元/船（1-6人）｜⏳约20分钟⏰营业时间：8:00-20:00📍上船地点：古镇水巷游码头（沈厅对岸）🌅日游线：古镇水巷游码头—通秀桥北码头🌌夜游线：古镇水巷码头—博物馆码头	#周庄船事[话题]##周庄游船[话题]# #春日水乡[话题]# #江南古镇[话题]# #摇橹船[话题]# #夜游周庄[话题]# #春日打卡[话题]# #江南慢生活[话题]# #水乡诗意[话题]# #小红书旅行[话题]##周庄古镇[话题]# #周庄[话题]# #苏州旅游[话题]#  #江南美学[话题]# #浪漫生活的记录者[话题]#
旅行，第一站：周庄,https://www.xiaohongshu.com/explore/68048821000000000b02d247?xsec_token=ABzPnZo9rZZt_9kvYE45eUjXwoy4AcTeNmYZdFfI640XY=&xsec_source=pc_feed,60bb9042000000000100243b,锂瀴,https://sns-avatar-qc.xhscdn.com/avatar/641be38e2fa7055bf348bcfb.jpg,江苏,2025.04.20,1,9,3,0,一路上遇到的人都nice[派对R]巧遇剧组🎬，打入其中[笑哭R]#留下你去过的古镇[话题]##周庄古镇[话题]#
每日一画（6.15）：钢笔画练习36,https://www.xiaohongshu.com/explore/666cf391000000000e031282?xsec_token=ABKYZLpGZmtNBtECyus2yffU2JLnNEEX64lE_Y2cu6aGA=&xsec_source=pc_feed,5ec8ca89000000000101e5a4,爱生活的HR建筑师,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo312t34bg4le005nm8pa4gbpd44cl14h8,未知,2024.06.15,82,6,210,12,感谢薯友提供的素材：周庄古镇由于有其他事要集中完成，我将停更4个月，之后会继续打卡画画。感谢大家关注[玫瑰R][玫瑰R][玫瑰R]
钢笔淡彩 | 周庄古镇,https://www.xiaohongshu.com/explore/665b0d090000000016010fae?xsec_token=AB6gGjoeqjfQT4EZD3G4x1JhAsVZYbYOLlhKCHio8BUPI=&xsec_source=pc_feed,5d51fec800000000160066eb,李磊绘画,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316mis9kego005nahvr45gpnbksu7fto,未知,2024.06.01,17,17,92,9,找到一处角落，安静的写个生线稿：一次性筷子➕墨水上色：水彩	#寻找小红书绘画大神[话题]# #李磊绘画的同学圈[话题]# #李磊速写课[话题]# #水彩写生[话题]# #钢笔淡彩[话题]# #江南水乡[话题]# #周庄古镇[话题]# #写生[话题]#
接沈万三金光闪闪聚宝盆啦！㊗️大家发发发！,https://www.xiaohongshu.com/explore/67828da4000000001a035ea8?xsec_token=ABfs7d1DoZoJ353DuqCc00174oAIsgMMEdnhJSB9TqIwc=&xsec_source=pc_feed,5c720b400000000010024e5a,维维的🦋日记,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31e92omgq0k005n3i1d044jiqlurck48,未知,2025.01.11,0,0,1,2,沈三万大家都知道吧？据说明朝第[一R]富[福R]，接发发发啦[得意R]	今天周庄一日游，这个季节人不多，古镇风景不错[玫瑰R]	景区里小东小西也挺精致，吃饭不贵~	第[一R]次看到菩提，原来长这样，开出来就是一个现成的吊坠，如图[七R]，挺有意思[两颗心R]	看了演出《只此周庄》，很震撼，灰常值🉐一看！去周庄游玩不要🙅🏻‍♂️错过。	#财源滚滚来[话题]# #生活美学[话题]# #周庄[话题]# #只此周庄[话题]# #遛娃[话题]# #今日快乐今日发[话题]#
《国家地理》没骗我！0元解锁千年徽州古城🔥,https://www.xiaohongshu.com/explore/6801c422000000001201c8d6?xsec_token=ABVlhmBS6Vwsp2b6TrKuxmYgi1Dzyp1kw_uK08E-nykYM=&xsec_source=pc_feed,5edb490d00000000010072d9,📷Mr.飯忒稀,https://sns-avatar-qc.xhscdn.com/avatar/64fa99efe0587fc3db405491.jpg,湖北,2025.04.18,3,0,13,4,“一生痴绝处，无梦到徽州”——走进徽州古城，仿佛穿越千年时光。白墙黛瓦的徽派建筑和青石板路诉说着岁月，静谧的新安江如诗如画，徽州古城比宏村的商业化更显纯粹与宁静。这座《国家地理》评选的“中国最美古城”竟然是免费开放的！在这座“开放式博物馆”中自由漫步，感受历史的厚重。如果想更深入了解，可以参观徽州府衙和许国石坊等收费景点，沉浸在徽州的古老与现代交织的文化中。	📍地址：黄山市歙县徽州古城🚄交通：从黄山高铁站打车大约20分钟即可到达🎫门票：古城免费，部分景点收费（如徽州府衙）✅徽州古城必打卡景点：1⃣ 斗山街：这里集徽派古民居、古街、古雕和古牌坊于一体，仿佛穿越回明清时期，古色古香，别有一番韵味。2⃣ 渔梁坝：也叫“江南第一水街”，是徽州商旅往来必经之地。站在渔梁坝，远眺新安江，清晨与傍晚的风景尤其美丽，是拍照的好时机。3⃣ 许国石坊：中国现存唯一的八角牌楼，被誉为“东方凯旋门”，具有500多年的历史，是徽州古城的一大亮点。4⃣ 徽州府衙：一座再现古代官府风貌的历史建筑，喜欢历史和建筑的朋友不容错过。	徽州古城不仅是一个历史的见证，更是与自然、生活紧密交织的地方。在这里，你可以在徽派古街漫步，享受平静的时光，体验徽州美食，品味徽州人独特的生活方式！😌	#跟着兴趣去旅行[话题]# #拍拍身边烟火气[话题]# #徽州古城[话题]# #徽州[话题]# #黄山[话题]# #徽州旅游[话题]# #徽州古镇[话题]# #旅行攻略[话题]# #周末去哪儿[话题]# #旅游[话题]# #安徽旅游[话题]# #小众旅行地[话题]# #笔记灵感[话题]# #最美古镇攻略[话题]# #浪漫生活的记录者[话题]# #摄影[话题]# #扫街[话题]# #人文扫街[话题]# #光影[话题]# #氛围感[话题]# #我的摄影日记[话题]# #街头摄影[话题]# #调色[话题]#
“如果没有见过江南的烟雨，该有多遗憾呐”,https://www.xiaohongshu.com/explore/67c59451000000000b017613?xsec_token=AB67hHY8bFBY1pgxK9cbdAqNNo8-Pr8dzH1DsvEoFSGvU=&xsec_source=pc_feed,5e416015000000000100440e,如是江南,https://sns-avatar-qc.xhscdn.com/avatar/5f101d14275dba0001cdd17d.jpg,未知,2025.03.03,232,38,958,71,#烟雨落江南[话题]# #天青色等烟雨而我在等你[话题]# #江南烟雨色[话题]# #周庄古镇[话题]# #江南古镇[话题]#
原来真有人，一辈子世外桃源般靠河生活着！,https://www.xiaohongshu.com/explore/67cec6ce000000002a00dcdd?xsec_token=AB9yfgHqo3qkWdLXFgASIyV5c9F2EnEtA3j8FujjlnHq0=&xsec_source=pc_feed,60153277000000000100329e,江南周小庄,https://sns-avatar-qc.xhscdn.com/avatar/63612eec77e4e51f361606b8.jpg,未知,2025.03.10,13,4,90,1,#周庄古镇[话题]# #治愈系风景[话题]# #江南水乡[话题]# #慢生活[话题]# #小镇生活[话题]# #江南古镇[话题]# #苏州旅游[话题]# #人间烟火[话题]# #小桥流水人家[话题]# #老街[话题]#
周庄遇明星啦,https://www.xiaohongshu.com/explore/6804fc93000000001c00785d?xsec_token=ABzPnZo9rZZt_9kvYE45eUjVszrkniW6iupZsyA7B-DlA=&xsec_source=pc_feed,5cd04dc00000000016012ecb,一橙,https://sns-avatar-qc.xhscdn.com/avatar/61e6fc4af4bcafde0d26465d.jpg,江苏,2025.04.20,3,5,23,13,夜游周庄，好幸运 刚刚好遇到《祝君有喜》剧组在布景，等了一小会儿就开拍了，据说有可能要拍到凌晨6点呢#拍戏现场[话题]# #电影祝君有喜[话题]# #祝君有喜[话题]# #赵小棠电影祝君有喜[话题]# #王天放[话题]# #周庄古镇[话题]#
STAYC“周庄之恋”cha！in 周庄！,https://www.xiaohongshu.com/explore/679721d700000000290135ef?xsec_token=ABLOigRhcu0lq_ARiQO6Z14wo7jzEPYAT7TdJ1MQ-visM=&xsec_source=pc_feed,5faf361b000000000101ef21,周庄旅游,https://sns-avatar-qc.xhscdn.com/avatar/611392023b4780557344b0b8.jpg,未知,2025.01.27,5,13,87,13,神仙联动，“韩”量爆表！﻿#STAYC爆改周庄之恋[话题]#﻿ ﻿#STAYC[话题]#﻿ ﻿#周庄古镇[话题]#﻿ ﻿#周庄过大年[话题]#﻿
,https://www.xiaohongshu.com/explore/67dc9167000000001d0164d3?xsec_token=ABAEVK-6rCUnpg2TgVZOV1nECssOpV947cMOdxv_vtciY=&xsec_source=pc_feed,5e34dcaa000000000100a153,吉林阿兰,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31as6c69h7g605nhkril098ajpqcar28,未知,2025.03.21,6,2,12,1,总要来趟江南吧，逛逛周庄古镇，漫步在小桥流水间，感受江南的一半诗意，一半烟火。#周庄[话题]##总要下趟江南吧[话题]# #留下你去过的古镇[话题]# #江南水乡美如画[话题]#
一眼万年的江南水乡📍周庄,https://www.xiaohongshu.com/explore/670bcd5b0000000024019408?xsec_token=ABGoApmbVnoTMpx1s7WI5-0ug0GOUOMWAg1DTdS1dmcnA=&xsec_source=pc_feed,6221fa09000000001000f81a,漫步研游,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo316v1f5cc0s005oh1v84k1u0q6kqujk0,未知,2024.10.13,1,0,8,0,走在古老的石桥，横跨在流水之上。岸边的垂柳依依，随风摇曳，河水清澈见底。波光粼粼，让人陶醉其中。#最美古镇攻略[话题]# #一个人的旅行[话题]# #人间仙境[话题]# #永远被江南古镇美景折服[话题]# #浪漫生话的记录者[话题]# #记录吧就现在[话题]# #当然要记录啊[话题]# #笔记灵感[话题]# #旅游[话题]##旅行[话题]#
一次购买门票玩一辈子，也就是这座真江南敢,https://www.xiaohongshu.com/explore/67f7692e000000000d014ac1?xsec_token=ABTtdhmnWjUrxyNbi4axgyd-A3QOx4KXVi73musnjoydQ=&xsec_source=pc_feed,556db9cbe58d1332f5824a45,玩转苏州的小王同学,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo317mjg23g4a0040noo1ssmii5lgv7v70,江苏,2025.04.10,2,0,9,0,"💡重磅消息！周庄景区最近推出🎫「一次购票终身免票」政策（实名制绑定身份证 下次刷脸就能进）本抠门旅行家立刻安排了2天1夜深度游🚗【自驾攻略】▫上海出发1.5h直达▫导航""周庄古镇蚬江湾停车场""（停24小时才20元 比景区门口便宜一半）▫新能源车有充电桩🔋🗺【暴走2万步总结的路线】DAY1：古牌楼→双桥→张厅→沈厅→迷楼→三毛茶楼（下午4点后游客少 拍照超好看）DAY2：蚬江渔唱→周庄博物馆→纸箱王创意园（清晨7点的水巷像水墨画🖌）🍜【本地人带路的美食清单】✅万三蹄（推荐""沈厅酒家"" 酥烂不腻）✅青团子（""贞丰酥""现蒸的豆沙馅绝了）✅奥灶面（""银珠老面馆""的爆鱼浇头必点）❌避雷：景区中心的臭豆腐不正宗🚤隐藏玩法：傍晚5点后坐摇橹船（灯光初亮时最美 船娘还会唱小调）⚠血泪经验：▪民宿选景区内的！晚上9点后空无一人的周庄才是真江南这次发现了好多新开放的宅院拿着终身票已经开始计划秋天来看银杏了🍂	#上有天堂下有苏杭[话题]# #古镇[话题]# #小桥流水人家的风韵[话题]# #永远被江南古镇美景折服[话题]# #历史文化名镇[话题]# #江南烟雨美如画[话题]# #古镇慢生活[话题]# #我本无意入江南[话题]# #到此一游留下美好的回忆[话题]# #正是江南好风景[话题]# #城市中的桃花源[话题]# #文化体验游[话题]# #江南烟雨[话题]# #既有苏州园林的小桥流水[话题]# #江南春色处处好[话题]# #苏式建筑[话题]# ，@生活薯 @薯队长 @本地薯 @本地薯 @吃货薯 @薯条小助手"
